PROVINCE,ZS,ID_AS,AS_,ID_VILLAGE,VILLAGE,LON,LAT,POPULATION,DEF_TYPE
Bandundu,Yasa Bonga,3047014,Lulau,410,Mbende,17.87169,-4.30966,1171,VILLAGE
Bandundu,Yasa Bonga,3047014,Lulau,411,Mbende  Post,17.88486,-4.31907,315,VILLAGE
Bandundu,Yasa Bonga,3047014,Lulau,412,Misele,17.89589,-4.3187,328,VILLAGE
Bandundu,Yasa Bonga,3047014,Lulau,413,Mube,17.85316,-4.28604,81,VILLAGE
Bandundu,Yasa Bonga,3047014,Lulau,414,Musenge,17.91271,-4.25348,386,VILLAGE
Bandundu,Yasa Bonga,3047014,Lulau,415,Ngiele,17.86547,-4.27243,151,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,416,Basamba,18.16008,-4.4931,851,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,417,Buseke,18.16216,-4.52611,563,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,418,Kanza,18.10401,-4.54653,502,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,419,Kialu  I,18.13465,-4.54755,284,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,420,Kialu  II,18.13089,-4.55124,571,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,421,Kikonzi,18.09877,-4.5233,634,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,422,Kilunda  I,18.15088,-4.55937,471,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,423,Kilunda  II,18.16616,-4.55571,792,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,424,Kimbumba,18.13272,-4.52718,814,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,425,Luwanga,18.15471,-4.52958,494,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,426,Mbanzial,18.16602,-4.51603,163,VILLAGE
Bandundu,Yasa Bonga,3047015,Luwanga,427,Zanga,18.1216,-4.53485,608,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,428,Bonga K,17.80792,-4.57332,879,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,429,Dondo Hpk,17.8798,-4.60959,1062,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,430,Kazamba,17.80839,-4.62561,163,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,431,Kimbata  I,17.75534,-4.60613,371,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,432,Kimbata  II,17.76295,-4.61632,350,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,433,Kingomalaku,17.84809,-4.65579,701,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,434,Kivava,17.80987,-4.61052,179,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,435,Makala,17.8553,-4.62864,833,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,436,Mandondo,17.85485,-4.61038,2190,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,437,Miheta,17.8403,-4.65331,270,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,438,Miyanzi  II,17.79797,-4.62638,353,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,439,Miyanzi I,17.78292,-4.6177,479,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,440,Mukangu,17.82162,-4.65464,161,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,441,Saka  C,17.81056,-4.60923,1091,VILLAGE
Bandundu,Yasa Bonga,3047016,Mandondo,442,Saka V,17.82909,-4.61185,407,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,443,Kabala,18.08279,-4.327,166,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,444,Kambumba,18.12855,-4.42808,1075,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,445,Kimolo,18.10192,-4.31751,3470,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,446,Kingongo,18.07885,-4.43434,544,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,447,Kitumba,18.07293,-4.41475,1041,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,448,Lukala,18.12225,-4.40534,808,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,449,Mbanz A DIM,18.11242,-4.41594,1535,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,450,Mbanza Go,18.10709,-4.3789,577,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,451,Pinzi  I,18.08814,-4.3601,2130,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,452,Sambaseke,18.11465,-4.39094,748,VILLAGE
Bandundu,Yasa Bonga,3047017,Mbanza Gobari,453,Talangay,18.10888,-4.36959,639,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,454,Ferme Kipata,17.90236,-4.71448,90,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,455,Kimbangi,17.89166,-4.68743,1995,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,456,Kingombe H,17.88576,-4.70729,678,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,457,Kingombe V,17.88712,-4.69734,160,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,458,Kiwawa  II,17.91164,-4.69924,575,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,459,Kiwawa I,17.94174,-4.6979,775,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,460,MATAMAPITA,17.94715,-4.74649,524,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,461,MBANZA MF,17.95343,-4.7177,2612,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,462,MIKAMBU,17.96087,-4.75746,752,VILLAGE
Bandundu,Yasa Bonga,3047018,Mbanza Mfumu Nkento,463,MIMBONDO,17.90001,-4.6815,535,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,464,Poste Bondo,17.8763,-4.45796,333,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,465,Bumba,17.85315,-4.46869,1185,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,466,Buyulu,17.90137,-4.41032,243,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,467,Kibingu,17.88065,-4.43487,248,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,468,Kimpoko,17.90744,-4.48538,156,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,469,Kimwilu,17.89894,-4.45687,328,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,470,Kinkesa,17.87471,-4.4534,295,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,471,Kwaya,17.91071,-4.48484,182,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,472,Makuku,17.89367,-4.4267,196,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,473,Mbambi M,17.91619,-4.42245,1614,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,474,Mbambi V,17.92112,-4.44847,323,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,475,Mbangi,17.92587,-4.44921,677,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,476,Mbanza W,17.92951,-4.451,1633,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,477,Mukefu,17.86562,-4.46626,150,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,478,Musenge Kimbanda,17.93648,-4.49784,1161,VILLAGE
Bandundu,Yasa Bonga,3047019,Mbanza Wamba,479,Musenge Kandodi,17.94148,-4.48344,289,VILLAGE
Bandundu,Yasa Bonga,3047020,Mukengi,480,Kazamba,18.10899,-4.57889,287,VILLAGE
Bandundu,Yasa Bonga,3047020,Mukengi,481,Kikula,18.15275,-4.63366,387,VILLAGE
Bandundu,Yasa Bonga,3047020,Mukengi,482,Manzombi,18.15338,-4.61823,932,VILLAGE
Bandundu,Yasa Bonga,3047020,Mukengi,483,Matundu  I,18.10181,-4.60669,450,VILLAGE
Bandundu,Yasa Bonga,3047020,Mukengi,484,MatunduII,18.09913,-4.62881,256,VILLAGE
Bandundu,Yasa Bonga,3047020,Mukengi,485,Mibishi,18.15211,-4.58351,1047,VILLAGE
Bandundu,Yasa Bonga,3047020,Mukengi,486,Mukengi P,18.11519,-4.60411,423,VILLAGE
Bandundu,Yasa Bonga,3047020,Mukengi,487,Mukengi V,18.13904,-4.59206,881,VILLAGE
Bandundu,Yasa Bonga,3047021,Pelo Kumbi,488,Kingondi,17.8357,-4.67612,570,VILLAGE
Bandundu,Yasa Bonga,3047021,Pelo Kumbi,489,Kinzamba K,17.75848,-4.65195,762,VILLAGE
Bandundu,Yasa Bonga,3047021,Pelo Kumbi,490,Kinzamba S,17.78456,-4.64855,595,VILLAGE
Bandundu,Yasa Bonga,3047021,Pelo Kumbi,491,Kipalanga II,17.73747,-4.70523,448,VILLAGE
Bandundu,Yasa Bonga,3047021,Pelo Kumbi,492,Kipalanga K,17.73933,-4.66791,2134,VILLAGE
Bandundu,Yasa Bonga,3047021,Pelo Kumbi,493,Mubiaki,17.74513,-4.6362,1545,VILLAGE
Bandundu,Yasa Bonga,3047021,Pelo Kumbi,494,Munzanga,17.80187,-4.68251,167,VILLAGE
Bandundu,Yasa Bonga,3047021,Pelo Kumbi,495,Pelo Kindundu,17.78965,-4.71609,817,VILLAGE
Bandundu,Yasa Bonga,3047021,Pelo Kumbi,496,Pelo Kumbi,17.76619,-4.69144,742,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,497,Bonga V,17.99641,-4.52677,423,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,498,Bwala Yul V,17.98006,-4.51888,935,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,499,C/Boutique,17.99851,-4.52486,1023,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,500,C/Cke,17.99192,-4.5259,872,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,502,C/Infirmier,17.99597,-4.52706,454,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,503,C/Mafwa,17.99436,-4.52428,919,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,504,C/Mansangi,17.97802,-4.52785,1642,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,505,C/Mulua,17.98759,-4.52279,718,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,506,Kiboko,18.0415,-4.53277,738,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,507,Kilwenge,17.96959,-4.52934,345,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,508,Kimbili  Co,17.93983,-4.52305,730,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,509,Kimbili V,17.95824,-4.53052,466,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,510,Kina Bamba,18.01109,-4.52571,612,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,511,Kina Milundu,18.02768,-4.4819,508,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,512,Kinzamba,17.99593,-4.51542,487,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,513,Kisombo,17.99687,-4.53287,284,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,514,Kiyamba,18.02692,-4.53986,339,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,515,Mabeti,17.9679,-4.52813,432,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,516,Matamba,18.023,-4.53216,384,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,517,Mbanz Mu,18.02382,-4.54433,1021,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,518,Mbanza Nganda,18.00839,-4.48138,697,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,519,Mikula,18.03775,-4.52421,785,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,520,Mukengi,18.01544,-4.52791,638,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,521,Mukoko Yasa,17.98579,-4.45559,1036,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,522,Musenge,18.02563,-4.54541,585,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,523,Ngwambe,17.98927,-4.48417,927,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,524,Yasa,17.97234,-4.50849,836,VILLAGE
Bandundu,Yasa Bonga,3047022,Yasa,525,Zanga Finda,17.97903,-4.53616,487,VILLAGE
