PROVINCE,ZS,ID_AS,AS_,ID_VILLAGE,VILLAGE,LON,LAT,POPULATION,DEF_TYPE
BANDUNDU,YASA BONGA,3047002,BILILI,249,KKT MUBW,18.05969,-4.21871,1221,VILLAGE
BANDUNDU,YASA BONGA,3047002,BILILI,250,MANIE,18.0675,-4.19716,1166,VILLAGE
BANDUNDU,YASA BONGA,3047002,BILILI,251,MUBWA  M,18.08211,-4.22411,1118,VILLAGE
BANDUNDU,YASA BONGA,3047002,BILILI,252,MUBWA  NT,18.08211,-4.22411,1094,VILLAGE
BANDUNDU,YASA BONGA,3047002,BILILI,253,MUNKAYA,18.09915,-4.26322,1162,VILLAGE
BANDUNDU,YASA BONGA,3047002,BILILI,254,MUWAKA,18.10271,-4.2665,212,VILLAGE
BANDUNDU,YASA BONGA,3047002,BILILI,255,PUKUSU,18.09035,-4.28876,2818,VILLAGE
BANDUNDU,YASA BONGA,3047003,BUSEKE,256,BUSEKE,17.99836,-4.21045,1480,VILLAGE
BANDUNDU,YASA BONGA,3047003,BUSEKE,257,BWATUNDU,18.0172,-4.17665,4188,VILLAGE
BANDUNDU,YASA BONGA,3047003,BUSEKE,258,DUNGA I,17.99742,-4.24798,2040,VILLAGE
BANDUNDU,YASA BONGA,3047003,BUSEKE,259,DUNGA II,18.00331,-4.21851,509,VILLAGE
BANDUNDU,YASA BONGA,3047003,BUSEKE,260,KILAKA,17.95863,-4.17431,40,VILLAGE
BANDUNDU,YASA BONGA,3047003,BUSEKE,261,LUDALA,17.9809,-4.20866,629,VILLAGE
BANDUNDU,YASA BONGA,3047003,BUSEKE,262,MIPELENGE,17.99833,-4.18664,1383,VILLAGE
BANDUNDU,YASA BONGA,3047003,BUSEKE,263,SANGI,17.95808,-4.19155,162,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,264,BAKONDA,17.67538,-4.63624,313,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,265,CAMP KIMBA,,,57,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,266,DUNDA,17.69831,-4.56504,1296,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,267,DUNDA  US,17.68176,-4.5526,637,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,268,KIMBIKI,17.67884,-4.64232,420,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,269,KIMWELA,17.67604,-4.6705,1165,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,270,KINDAMBI,17.69117,-4.6068,1117,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,271,KINGOMA,17.68406,-4.61287,325,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,272,KISOKO,17.66063,-4.67792,976,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,273,KIWILU,17.68374,-4.65413,1399,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,274,MUMBANDA,17.69058,-4.56416,1194,VILLAGE
BANDUNDU,YASA BONGA,3047004,DUNDA,275,TEBA,17.69574,-4.5863,481,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,276,FULA,17.95209,-4.63758,1365,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,277,KAZAMBA,17.97672,-4.59296,324,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,278,KIKONGO,17.9188,-4.55718,580,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,279,KIKONZI MAT,17.93895,-4.67333,619,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,280,KIKONZI MF,17.95951,-4.57462,471,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,281,KIMBANZI,17.96411,-4.61361,421,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,282,KIMBEMBO,17.94533,-4.57819,450,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,283,KIMBULU,17.93196,-4.60514,620,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,284,KIMBUMBA,17.97503,-4.57932,470,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,285,KINGOMBE,17.95377,-4.60368,64,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,286,KINTOTLA,17.90219,-4.60604,900,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,287,KIPALANGA,17.91869,-4.62976,522,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,288,KISANGANI,17.92015,-4.58384,272,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,289,KISEMBO,17.96537,-4.66431,1804,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,290,KISOMBO,17.90585,-4.65115,1126,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,291,MAYUMBU,17.92932,-4.53438,120,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,292,MBANZA MU,17.91861,-4.55887,676,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,293,MIBOTI,17.97836,-4.59769,978,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,294,MITIMITI,17.95844,-4.64919,450,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,295,NGONDI,17.97193,-4.6089,3451,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,296,NZOMBI,17.91987,-4.55479,331,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,297,PONT KAFI,17.97804,-4.55117,141,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,298,SAKAMBANZA,17.90317,-4.62807,503,VILLAGE
BANDUNDU,YASA BONGA,3047005,FULA,299,YELENGE,17.96143,-4.62516,136,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,300,BULANGUNGA,17.94813,-4.37232,247,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,301,KIAMFU  I,17.99894,-4.35457,743,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,302,KIAMFU LU,17.99894,-4.35457,465,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,303,KIAMFUII,18.01481,-4.36651,517,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,304,KIBWARI,18.00718,-4.3383,934,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,305,KINGONZI,18.00293,-4.39575,209,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,306,KINZAMBA,17.97892,-4.34791,163,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,307,KISEMBO,17.98542,-4.43495,469,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,308,KIZIA I,18.02057,-4.43227,923,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,309,KULUNGU,17.9574,-4.41366,103,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,310,MAWA,18.05979,-4.32862,394,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,311,MITOY CE,18.02725,-4.37697,795,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,312,MITOY V,18.02595,-4.37913,436,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,313,MUKOKO  II,17.98783,-4.43747,173,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,314,MUNDONDA,18.06062,-4.32885,1245,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,315,NGALANGI,17.96162,-4.3588,693,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,316,NZOMBI,17.9768,-4.43299,460,VILLAGE
BANDUNDU,YASA BONGA,3047006,KIAMFU,317,TETI,17.9561,-4.40745,464,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,318,B W EZO,18.06607,-4.60477,224,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,319,BWALA YU,18.04791,-4.61354,1045,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,320,KAMBOKO,18.06582,-4.56332,35,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,321,KASOTA,18.06151,-4.6012,58,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,322,KIBWADI,18.06001,-4.5793,565,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,323,KIMB ING II,18.04701,-4.58911,214,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,324,KIMBING  M,18.05454,-4.59356,634,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,325,KIMBINGA I,18.05135,-4.59568,426,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,326,KIMBUMBA,18.09286,-4.57456,413,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,327,KIMWANZA,18.03886,-4.58697,1341,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,328,KINDAMBI,18.08276,-4.56569,685,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,329,KINDONGO,18.06154,-4.60103,311,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,330,KINDONGO V,18.06601,-4.60647,295,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,331,KINGULU,18.06966,-4.59883,361,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,332,KISELELE,18.03779,-4.5745,236,VILLAGE
BANDUNDU,YASA BONGA,3047007,KIMBINGA,333,MAZINGA,18.0544,-4.5671,430,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,334,C C ROUGE,17.94258,-4.34117,231,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,335,CAMP PARCE,17.94938,-4.34014,1771,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,336,CAMP STAD,17.94725,-4.32426,1358,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,337,KIMANSEKE,17.95612,-4.34733,344,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,338,KIMBURI,17.99547,-4.31513,703,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,339,KINGOMBE,17.9812,-4.28767,1271,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,340,KINKUKU,17.99345,-4.2962,844,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,341,LUBOLO,17.96018,-4.35195,559,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,342,MBAWIMI,17.99873,-4.31657,691,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,343,Mokamo Mungie,17.97061,-4.33332,642,VILLAGE
BANDUNDU,YASA BONGA,3047008,KIMBURI,344,PUPU,17.94969,-4.32907,788,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,345,BONDO II,17.88609,-4.48811,596,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,346,BULAMBEMBA,17.92867,-4.5246,602,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,347,KAZAMBA Poste,17.8435,-4.56093,285,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,348,KAZAMBA Village,17.84577,-4.55122,210,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,349,KILEMBE,17.86709,-4.56214,925,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,350,KIMBANDA,17.87139,-4.55978,822,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,351,KIMBINGA,17.92817,-4.51593,315,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,352,KIMBWAYAMU,17.87952,-4.53589,1273,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,353,KINKAMA,17.83543,-4.51107,831,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,354,KINTULU,17.91053,-4.50442,1057,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,355,KIPINDI,17.85958,-4.52371,596,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,356,KISALA BEA,17.90076,-4.49976,304,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,357,KISALA Village,17.89291,-4.49967,361,VILLAGE
BANDUNDU,YASA BONGA,3047009,KIMBWAYAMU,358,KISANGANI,17.92264,-4.51937,571,VILLAGE
BANDUNDU,YASA BONGA,3047010,KIMPUTU,359,KIALU B,18.05211,-4.65295,1094,VILLAGE
BANDUNDU,YASA BONGA,3047010,KIMPUTU,360,KIMBAKALANGA,18.02792,-4.70491,138,VILLAGE
BANDUNDU,YASA BONGA,3047010,KIMPUTU,361,KIMBIMBI  P,18.05647,-4.64475,230,VILLAGE
BANDUNDU,YASA BONGA,3047010,KIMPUTU,362,KIMPUTU,18.03166,-4.67791,196,VILLAGE
BANDUNDU,YASA BONGA,3047010,KIMPUTU,363,KIMPUTU  II,18.02953,-4.69148,1049,VILLAGE
BANDUNDU,YASA BONGA,3047010,KIMPUTU,364,KIMPUTU I,18.03113,-4.67467,1474,VILLAGE
BANDUNDU,YASA BONGA,3047010,KIMPUTU,365,KIMPUTU V,18.02936,-4.66981,1037,VILLAGE
BANDUNDU,YASA BONGA,3047010,KIMPUTU,366,KIPALANGA,18.04132,-4.66388,192,VILLAGE
BANDUNDU,YASA BONGA,3047010,KIMPUTU,367,MUYALU,18.05172,-4.6558,261,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,526,BUKANGA NZADI,17.73251,-4.52472,395,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,531,KAYEYE VILLAGE,17.73693,-4.57505,481,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,532,KIMWANZA,17.74077,-4.52352,100,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,533,KINA KABOBA I,17.75352,-4.52673,1021,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,534,KINA KABOBA II,17.74424,-4.5267,767,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,535,KINDIA I,17.74854,-4.5428,544,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,537,KISALA LUIE,17.70572,-4.5604,1116,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,538,KITUMBA,17.76399,-4.57438,503,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,539,MABANZA,17.74869,-4.60534,1180,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,540,MUFUMA I,17.72195,-4.53723,148,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,541,MUNDONDA VANGA/MANU MANZAMBI,17.70474,-4.54742,920,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,542,KIMBAMBI,17.74869,-4.60534,397,VILLAGE
BANDUNDU,YASA BONGA,3047011,KINA KABOBA,544,Kayeye II,17.72854,-4.56882,483,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,368,BONDO,17.87799,-4.40494,742,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,369,BUMBA K,17.85233,-4.35288,430,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,370,KINGOMA DIBU,17.76702,-4.35689,115,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,371,KAMBUMBA,17.86706,-4.42044,297,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,372,KIBOKO,17.7999,-4.37486,102,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,373,KIMWANZA,17.79833,-4.37232,811,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,374,KINDAMBI,17.80597,-4.4302,154,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,375,KINGANGU,17.83523,-4.45624,299,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,376,KINZAMBA,17.78247,-4.3419,74,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,377,KISALA M,17.77698,-4.40204,446,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,378,KITOY CIT,17.81803,-4.4041,6106,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,379,KITOY V,17.84054,-4.39124,829,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,380,MALELA,17.84107,-4.33057,711,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,381,MISIMBIDI,17.80654,-4.37278,575,VILLAGE
BANDUNDU,YASA BONGA,3047012,KITOY,382,MOSANGO,17.85189,-4.34242,344,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,383,BWATUNDU,18.12387,-4.45825,1139,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,384,DIMBI K,18.12575,-4.43997,2128,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,385,KIANGA,18.0303,-4.45702,744,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,386,KIMBUSHI,18.09812,-4.44953,1396,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,387,KINIATI,18.03881,-4.47,138,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,388,KIZIA II,18.03683,-4.42764,287,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,389,KWAYA C,18.06123,-4.51676,1729,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,390,KWAYA V,18.07913,-4.49651,428,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,391,LOMBO C,18.05632,-4.46538,417,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,392,LOMBO K,18.05174,-4.45501,117,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,393,LOMBO V,18.06056,-4.46919,590,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,394,LUNDA,18.06687,-4.47949,453,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,395,MIPELENGE,18.11898,-4.50348,850,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,396,MUKALA,18.09551,-4.51456,290,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,397,MUSEKEDI,18.06728,-4.50071,125,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,398,NGULMUSITU,18.03938,-4.43425,753,VILLAGE
BANDUNDU,YASA BONGA,3047013,KWAYA,399,TATU,18.10005,-4.49453,521,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,400,BA LULAU,17.90292,-4.29417,838,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,401,BRAZA,17.93213,-4.31699,361,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,402,BULANGUNGA,17.90873,-4.27497,395,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,403,KIMBI NSAY,17.93277,-4.23552,790,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,404,KIMPUTU,17.90266,-4.37245,606,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,405,KIMWA  TWALA,17.90667,-4.3496,748,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,406,KIMWAZ BOMA,17.87857,-4.37235,495,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,407,KINGWE    I,17.86903,-4.35384,242,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,408,KINGWE  II,17.88081,-4.33364,255,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,409,LULAU,17.9158,-4.29883,1265,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,410,MBENDE,17.87169,-4.30966,1171,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,411,MBENDE  POST,17.88486,-4.31907,315,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,412,MISELE,17.89589,-4.3187,328,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,413,MUBE,17.85316,-4.28604,81,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,414,MUSENGE,17.91271,-4.25348,386,VILLAGE
BANDUNDU,YASA BONGA,3047014,LULAU,415,NGIELE,17.86547,-4.27243,151,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,416,BASAMBA,18.16008,-4.4931,851,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,417,BUSEKE,18.16216,-4.52611,563,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,418,KANZA,18.10401,-4.54653,502,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,419,KIALU  I,18.13465,-4.54755,284,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,420,KIALU  II,18.13089,-4.55124,571,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,421,KIKONZI,18.09877,-4.5233,634,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,422,KILUNDA  I,18.15088,-4.55937,471,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,423,KILUNDA  II,18.16616,-4.55571,792,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,424,KIMBUMBA,18.13272,-4.52718,814,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,425,LUWANGA,18.15471,-4.52958,494,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,426,MBANZIAL,18.16602,-4.51603,163,VILLAGE
BANDUNDU,YASA BONGA,3047015,LUWANGA,427,ZANGA,18.1216,-4.53485,608,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,428,BONGA K,17.80792,-4.57332,879,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,429,DONDO HPK,17.8798,-4.60959,1062,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,430,KAZAMBA,17.80839,-4.62561,163,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,431,KIMBATA  I,17.75534,-4.60613,371,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,432,KIMBATA  II,17.76295,-4.61632,350,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,433,KINGOMALAKU,17.84809,-4.65579,701,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,434,KIVAVA,17.80987,-4.61052,179,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,435,MAKALA,17.8553,-4.62864,833,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,436,MANDONDO,17.85485,-4.61038,2190,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,437,MIHETA,17.8403,-4.65331,270,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,438,MIYANZI  II,17.79797,-4.62638,353,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,439,MIYANZI I,17.78292,-4.6177,479,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,440,MUKANGU,17.82162,-4.65464,161,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,441,SAKA  C,17.81056,-4.60923,1091,VILLAGE
BANDUNDU,YASA BONGA,3047016,MANDONDO,442,SAKA V,17.82909,-4.61185,407,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,443,KABALA,18.08279,-4.327,166,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,444,KAMBUMBA,18.12855,-4.42808,1075,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,445,KIMOLO,18.10192,-4.31751,3470,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,446,KINGONGO,18.07885,-4.43434,544,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,447,KITUMBA,18.07293,-4.41475,1041,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,448,LUKALA,18.12225,-4.40534,808,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,449,MBANZ A DIM,18.11242,-4.41594,1535,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,450,MBANZA GO,18.10709,-4.3789,577,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,451,PINZI  I,18.08814,-4.3601,2130,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,452,SAMBASEKE,18.11465,-4.39094,748,VILLAGE
BANDUNDU,YASA BONGA,3047017,MBANZA GOBARI,453,TALANGAY,18.10888,-4.36959,639,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,454,FERME KIPATA,17.90236,-4.71448,90,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,455,KIMBANGI,17.89166,-4.68743,1995,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,456,KINGOMBE H,17.88576,-4.70729,678,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,457,KINGOMBE V,17.88712,-4.69734,160,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,458,KIWAWA  II,17.91164,-4.69924,575,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,459,KIWAWA I,17.94174,-4.6979,775,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,460,MATAMAPITA,17.94715,-4.74649,524,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,461,MBANZA MF,17.95343,-4.7177,2612,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,462,MIKAMBU,17.96087,-4.75746,752,VILLAGE
BANDUNDU,YASA BONGA,3047018,MBANZA MFUMU NKENTO,463,MIMBONDO,17.90001,-4.6815,535,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,464,POSTE BONDO,17.8763,-4.45796,333,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,465,BUMBA,17.85315,-4.46869,1185,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,466,BUYULU,17.90137,-4.41032,243,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,467,KIBINGU,17.88065,-4.43487,248,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,468,KIMPOKO,17.90744,-4.48538,156,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,469,KIMWILU,17.89894,-4.45687,328,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,470,KINKESA,17.87471,-4.4534,295,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,471,KWAYA,17.91071,-4.48484,182,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,472,MAKUKU,17.89367,-4.4267,196,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,473,MBAMBI M,17.91619,-4.42245,1614,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,474,MBAMBI V,17.92112,-4.44847,323,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,475,MBANGI,17.92587,-4.44921,677,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,476,MBANZA W,17.92951,-4.451,1633,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,477,MUKEFU,17.86562,-4.46626,150,VILLAGE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,478,MUSENGE KIMBANDA,17.93648,-4.49784,1161,VILLAGE
